,id,course,enroll
545618,U_2630743,C_course-v1:AdelaideX+Wine101x+sp,2017-03-13 20:10:00
545669,U_6832848,C_course-v1:MITx+6_00_1x+sp,2017-03-29 20:47:00
545671,U_6832848,C_course-v1:UST+UST001+sp,2017-03-25 09:51:00
545676,U_6930014,C_course-v1:ZJUX+2017011101X+2017_T1,2017-04-09 15:36:00
545735,U_2708947,C_course-v1:TsinghuaX+Thesis2016X+sp,2017-03-18 16:55:00
545741,U_4442170,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-02-22 13:20:00
545757,U_6585174,C_course-v1:AdelaideX+Wine101x+sp,2017-01-18 18:04:00
545758,U_6585174,C_course-v1:TsinghuaX+00040132X+sp,2017-01-18 17:19:00
545759,U_6585171,C_course-v1:UQx+Crime101x+sp,2017-01-18 18:31:00
545760,U_6585171,C_course-v1:TsinghuaX+80590952X+sp,2017-01-18 17:48:00
545834,U_4282675,C_course-v1:TsinghuaX+30240184+sp,2017-05-29 08:09:00
545835,U_4282675,C_course-v1:TsinghuaX+30240184_2X+sp,2017-05-29 09:49:00
545878,U_6062515,C_course-v1:TsinghuaX+30240243X+sp,2017-03-18 13:23:00
545881,U_6062515,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-06-03 15:53:00
545883,U_6584189,C_course-v1:TsinghuaX+40050455X+sp,2017-01-18 18:18:00
545884,U_6584189,C_course-v1:TsinghuaX+40050455_2X+sp,2017-01-18 18:19:00
545900,U_6406892,C_course-v1:TsinghuaX+30240184+sp,2017-03-03 16:53:00
545901,U_6406892,C_course-v1:MITx+6_00_1x+sp,2017-03-03 16:45:00
545908,U_6987830,C_course-v1:TsinghuaX+10421094X_2015_2+sp,2017-04-27 05:04:00
545909,U_6987830,C_course-v1:ZUELX+B0800280+sp,2017-04-29 06:09:00
545940,U_244165,C_course-v1:MITx+6_00_1x+sp,2017-05-30 22:53:00
545949,U_6947688,C_course-v1:TsinghuaX+00740113_2X+sp,2017-05-28 14:43:00
545951,U_6947688,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-05-02 19:05:00
546046,U_2711387,C_course-v1:TsinghuaX+00040132X+sp,2017-02-04 17:00:00
546047,U_2711387,C_course-v1:UQx+Think101x+sp,2017-02-14 21:09:00
546077,U_7077067,C_course-v1:TsinghuaX+30240243X+sp,2017-06-04 22:54:00
546085,U_64488,C_course-v1:TsinghuaX+00701032X+sp,2017-03-20 13:24:00
546091,U_6952914,C_course-v1:TsinghuaX+30240184+sp,2017-04-28 16:48:00
546093,U_6952914,C_course-v1:TsinghuaX+30240243X+sp,2017-04-19 00:35:00
546094,U_6952914,C_course-v1:TsinghuaX+00740123_X+sp,2017-04-19 00:34:00
546095,U_7053200,C_course-v1:TsinghuaX+30240184_2X+sp,2017-05-23 12:27:00
546098,U_7053200,C_course-v1:TsinghuaX+20120143X+sp,2017-05-23 13:11:00
546099,U_7053200,C_course-v1:TsinghuaX+30240243X+sp,2017-05-23 12:47:00
546102,U_7053200,C_course-v1:TsinghuaX+34100325_X+sp,2017-05-23 12:46:00
546103,U_7053200,C_course-v1:TsinghuaX+30240184+sp,2017-05-23 12:22:00
546106,U_7053200,C_course-v1:TsinghuaX+20330334X_2015_2+sp,2017-05-23 12:57:00
546111,U_6197213,C_course-v1:UQx+Think101x+sp,2017-01-28 22:14:00
546119,U_5368115,C_course-v1:MITx+6_00_1x+sp,2017-03-19 14:49:00
546152,U_2547852,C_course-v1:BIT+PHY1701702+sp,2017-04-18 10:20:00
546193,U_2393941,C_course-v1:TsinghuaX+70120073X+sp,2017-01-18 17:18:00
546194,U_2393941,C_course-v1:Tsinghuax+30130123X+sp,2017-04-24 14:16:00
546221,U_1577489,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-03-23 13:36:00
546237,U_6251771,C_course-v1:JXUST+JXUST2016001+2016_T2,2017-03-13 17:16:00
546239,U_6576982,C_course-v1:TsinghuaX+40050455X+sp,2017-01-19 17:59:00
546240,U_6576982,C_course-v1:TsinghuaX+20120143X+sp,2017-01-19 17:54:00
546241,U_6576982,C_course-v1:RiceX+AdvENVSCI_3x+sp,2017-02-20 19:06:00
546243,U_6576982,C_course-v1:TsinghuaX+40050455_2X+sp,2017-01-19 17:52:00
546247,U_4258028,C_course-v1:TsinghuaX+34100325_X+sp,2017-02-26 17:58:00
546265,U_4468064,C_course-v1:NJU+C1026+2016_T2,2017-04-28 20:33:00
546267,U_6690116,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-02-22 20:15:00
546270,U_6690115,C_course-v1:TsinghuaX+00310222X+sp,2017-02-20 20:19:00
546302,U_6882224,C_course-v1:TsinghuaX+00612642X+sp,2017-05-29 08:25:00
546307,U_6882224,C_course-v1:TsinghuaX+00612643X+sp,2017-05-28 22:46:00
546310,U_6882223,C_course-v1:UC_BerkeleyX+CS_184_1x+sp,2017-03-26 18:50:00
546314,U_6591692,C_course-v1:TsinghuaX+34100325_X+sp,2017-03-22 15:28:00
546320,U_4442814,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-03-06 19:24:00
546321,U_4442814,C_course-v1:BIT+PHY1701601+sp,2017-03-21 20:44:00
546332,U_4442813,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-03-22 08:41:00
546343,U_6876791,C_course-v1:TsinghuaX+00690212X+sp,2017-05-12 18:25:00
546344,U_6876791,C_course-v1:TsinghuaX+00040132X+sp,2017-04-02 10:02:00
546362,U_6263336,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-05-07 04:50:00
546363,U_6263336,C_course-v1:TsinghuaX+10430494X_2015_2+sp,2017-05-07 04:52:00
546385,U_6225392,C_course-v1:TsinghuaX+30240184+sp,2017-01-08 15:11:00
546408,U_6979938,C_course-v1:MITx+6_00_1x+sp,2017-04-22 22:34:00
546427,U_6706210,C_course-v1:AdelaideX+Wine101x+sp,2017-05-29 00:59:00
546428,U_6706210,C_course-v1:ZUELX+B0800280+sp,2017-05-07 20:32:00
546429,U_6706210,C_course-v1:MITx+15_390_2x+sp,2017-05-10 23:52:00
546457,U_2522078,C_course-v1:TsinghuaX+10430494X_2015_2+sp,2017-02-13 14:51:00
546513,U_6837840,C_course-v1:TsinghuaX+00040132X+sp,2017-03-28 10:42:00
546514,U_6837840,C_course-v1:UQx+TROPIC101x+sp,2017-03-29 09:30:00
546515,U_6837840,C_course-v1:MITx+15_390_2x+sp,2017-03-16 00:07:00
546516,U_6837840,C_course-v1:AdelaideX+Wine101x+sp,2017-03-30 14:53:00
546524,U_7049259,C_course-v1:TsinghuaX+20330334X_2015_2+sp,2017-05-21 13:53:00
546545,U_6594355,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-01-22 21:22:00
546570,U_3556567,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-01-14 16:57:00
546596,U_222497,C_course-v1:UST+UST001+sp,2017-03-14 13:52:00
546609,U_6819228,C_course-v1:TsinghuaX+10430494X_2015_2+sp,2017-03-10 16:48:00
546612,U_6575590,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-01-16 13:11:00
546660,U_6353263,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-03-20 15:15:00
546661,U_6353263,C_course-v1:TsinghuaX+30240184+sp,2017-03-17 16:01:00
546665,U_2657787,C_course-v1:TsinghuaX+30040323X+sp,2017-03-08 16:50:00
546674,U_6544330,C_course-v1:TsinghuaX+00040132X+sp,2017-02-08 21:10:00
546676,U_6701324,C_course-v1:TsinghuaX+20330334X_2015_2+sp,2017-02-24 22:43:00
546677,U_6701324,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,2017-02-22 22:47:00
546721,U_6287469,C_course-v1:TsinghuaX+60240202X+sp,2017-03-16 21:01:00
546722,U_6287469,C_course-v1:BJUT+2140074001x+sp,2017-03-06 08:23:00
546826,U_5353217,C_course-v1:TsinghuaX+70150023X+sp,2017-03-06 18:11:00
546835,U_2569239,C_course-v1:TsinghuaX+30240243X+sp,2017-03-14 09:05:00
546838,U_2569239,C_course-v1:TsinghuaX+60240013X+sp,2017-02-10 15:54:00
546839,U_2569239,C_course-v1:MITx+6_00_1x+sp,2017-01-04 22:32:00
546853,U_5427015,C_course-v1:BIT+PHY1701701+sp,2017-03-08 12:04:00
546914,U_4442664,C_course-v1:TsinghuaX+20440333X+sp,2017-02-21 19:05:00
546926,U_7082410,C_course-v1:TsinghuaX+00690212X+sp,2017-06-07 16:36:00
546936,U_6698436,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-02-22 14:22:00
546937,U_6698436,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,2017-04-05 16:30:00
546985,U_6618963,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-01-29 15:56:00
547003,U_373259,C_course-v1:TsinghuaX+00740113_2X+sp,2017-01-02 14:52:00
547021,U_648369,C_course-v1:UST+UST001+sp,2017-04-18 11:46:00
547035,U_531730,C_course-v1:TsinghuaX+81020142X+sp,2017-04-19 15:23:00
547043,U_531730,C_course-v1:TsinghuaX+30240243X+sp,2017-05-15 16:27:00
547053,U_4366046,C_course-v1:TsinghuaX+00740123_X+sp,2017-06-07 21:25:00
547095,U_5913561,C_course-v1:Tsinghuax+30130123X+sp,2017-04-13 08:53:00
547171,U_455899,C_course-v1:WUT+WUT2016001+sp,2017-03-19 23:25:00
547195,U_292068,C_course-v1:MITx+6_00_1x+sp,2017-02-12 12:55:00
547196,U_292068,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-02-12 12:09:00
547198,U_6147164,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,2017-04-22 21:33:00
547199,U_6147164,C_course-v1:TsinghuaX+20330334X_2015_2+sp,2017-01-02 21:14:00
547200,U_6147164,C_course-v1:BIT+PHY17016+sp,2017-04-22 21:36:00
547227,U_810731,C_course-v1:TsinghuaX+30240243X+sp,2017-04-09 13:41:00
547260,U_955,C_course-v1:MITx+6_00_1x+sp,2017-04-03 17:52:00
547317,U_6715079,C_course-v1:TsinghuaX+20430064X+sp,2017-06-01 19:46:00
547404,U_77606,C_course-v1:WUT+WUT2016001+sp,2017-05-20 21:28:00
547436,U_6255812,C_course-v1:TsinghuaX+30240243X+sp,2017-05-15 14:00:00
547438,U_6255812,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,2017-06-04 11:18:00
547447,U_1435365,C_course-v1:TsinghuaX+MOOC101_2015_2+sp,2017-01-21 09:28:00
547450,U_1435365,C_course-v1:TsinghuaX+34100325_X+sp,2017-03-25 11:57:00
547453,U_1435365,C_course-v1:TsinghuaX+00310222X+sp,2017-03-22 20:44:00
547454,U_1435365,C_course-v1:TsinghuaX+60240202X+sp,2017-03-22 21:35:00
547456,U_1435365,C_course-v1:TsinghuaX+30150303X+sp,2017-03-05 19:52:00
547460,U_1435365,C_course-v1:TsinghuaX+00701032X+sp,2017-03-21 21:19:00
547462,U_1435365,C_course-v1:TsinghuaX+30150153X+sp,2017-03-26 11:51:00
547494,U_729720,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,2017-03-01 15:43:00
547526,U_690246,C_course-v1:TsinghuaX+30240243X+sp,2017-03-02 16:33:00
547539,U_605723,C_course-v1:MITx+15_390_2x+sp,2017-02-24 11:03:00
547542,U_605723,C_course-v1:TsinghuaX+70167012X+sp,2017-02-24 11:07:00
547554,U_550141,C_course-v1:Tsinghua+20150001+sp,2017-03-24 17:55:00
547561,U_6728125,C_course-v1:MITx+15_390_2x+sp,2017-03-01 11:35:00
547564,U_6728124,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,2017-05-09 04:14:00
547565,U_6728124,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-03-02 10:50:00
547577,U_7061369,C_course-v1:TsinghuaX+00701032X+sp,2017-05-27 15:26:00
547582,U_4938852,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,2017-03-07 20:17:00
547583,U_5751150,C_course-v1:TsinghuaX+00740113_1X+sp,2017-02-03 18:40:00
547611,U_3847192,C_course-v1:TsinghuaX+30240184+sp,2017-03-13 10:52:00
547612,U_3847192,C_course-v1:TsinghuaX+30240243X+sp,2017-03-13 10:52:00
547618,U_3128459,C_course-v1:UC_BerkeleyX+CS_184_1x+sp,2017-05-14 23:33:00
547634,U_557339,C_course-v1:UST+UST001+sp,2017-06-04 20:21:00
547653,U_6999745,C_course-v1:MITx+6_00_1x+sp,2017-04-30 15:27:00
547657,U_6772903,C_course-v1:TsinghuaX+20120143X+sp,2017-03-08 19:59:00
547658,U_6772903,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-03-08 20:19:00
547663,U_7008084,C_course-v1:TsinghuaX+70167012X+sp,2017-05-04 10:58:00
547664,U_7008084,C_course-v1:TsinghuaX+70150023X+sp,2017-05-04 11:07:00
547665,U_7008084,C_course-v1:MITx+15_390_2x+sp,2017-05-04 10:58:00
547691,U_3717754,C_course-v1:TsinghuaX+00740113_1X+sp,2017-02-03 07:13:00
547692,U_3717754,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,2017-01-29 23:53:00
547698,U_3717754,C_course-v1:TsinghuaX+00740113_2X+sp,2017-02-03 07:37:00
547699,U_3717754,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-01-29 23:48:00
547701,U_5397618,C_course-v1:TsinghuaX+70250023X_2015_2+sp,2017-01-18 12:08:00
547706,U_6448243,C_course-v1:JXUST+JXUST2016001+2016_T2,2017-06-05 17:28:00
547710,U_6448243,C_course-v1:MicrosoftX+Microsoft101+sp,2017-06-05 17:26:00
547712,U_6448243,C_course-v1:BJUT+2140074001x+sp,2017-04-04 11:59:00
547714,U_6448243,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,2017-03-11 20:55:00
547773,U_2540372,C_course-v1:NJU+C1026+2016_T2,2017-03-02 14:42:00
547775,U_2540372,C_course-v1:TsinghuaX+30240243X+sp,2017-03-08 21:23:00
547782,U_7029576,C_course-v1:TsinghuaX+30240184+sp,2017-05-12 12:35:00
547783,U_7029576,C_course-v1:TsinghuaX+00740123_X+sp,2017-05-12 12:31:00
547795,U_4440913,C_course-v1:TsinghuaX+60240013X+sp,2017-01-16 17:06:00
547816,U_4440918,C_course-v1:TsinghuaX+20120143X+sp,2017-01-07 08:46:00
547929,U_1525267,C_course-v1:TsinghuaX+20350033X+sp,2017-01-05 08:25:00
547981,U_4382149,C_course-v1:MITx+6_00_1x+sp,2017-01-10 21:54:00
548010,U_4699482,C_course-v1:TsinghuaX+70250023X_2015_2+sp,2017-03-02 17:01:00
548083,U_3130824,C_course-v1:TsinghuaX+30240243X+sp,2017-02-12 15:12:00
548093,U_3130824,C_course-v1:TsinghuaX+30240184+sp,2017-02-23 18:58:00
548104,U_3248597,C_course-v1:MITx+6_00_1x+sp,2017-01-12 01:22:00
548118,U_176329,C_course-v1:AdelaideX+Wine101x+sp,2017-02-05 15:31:00
548140,U_2540019,C_course-v1:TsinghuaX+20120143X+sp,2017-01-10 21:36:00
548141,U_2540019,C_course-v1:MITx+6_00_1x+sp,2017-01-04 14:37:00
548142,U_2540019,C_course-v1:TsinghuaX+34100325_X+sp,2017-01-04 13:03:00
548152,U_11460,C_course-v1:UQx+Think101x+sp,2017-03-11 20:52:00
548155,U_6211586,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,2017-04-25 21:59:00
548214,U_284071,C_course-v1:TsinghuaX+30240184+sp,2017-04-13 17:09:00
548237,U_83232,C_course-v1:UQx+Think101x+sp,2017-03-26 02:21:00
548238,U_83232,C_course-v1:ZUELX+B0800280+sp,2017-01-01 23:50:00
548258,U_6720422,C_course-v1:TsinghuaX+30240184+sp,2017-02-27 16:02:00
548259,U_6720422,C_course-v1:TsinghuaX+30240184_2X+sp,2017-02-28 08:24:00
548300,U_5889292,C_course-v1:MITx+6_00_1x+sp,2017-01-22 17:06:00
548322,U_5308331,C_course-v1:TsinghuaX+10430494X_2015_2+sp,2017-02-19 16:23:00
548341,U_6772907,C_course-v1:TsinghuaX+30240184+sp,2017-03-26 21:41:00
548356,U_124281,C_course-v1:MITx+6_00_1x+sp,2017-01-14 13:21:00
548363,U_483142,C_course-v1:AdelaideX+Wine101x+sp,2017-02-05 17:59:00
548379,U_6639396,C_course-v1:TsinghuaX+10430494X_2015_2+sp,2017-05-15 12:31:00
548393,U_6223800,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-01-13 22:32:00
548394,U_6223800,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,2017-01-14 10:52:00
548476,U_6641726,C_course-v1:TsinghuaX+40050444X+sp,2017-02-22 08:31:00
548477,U_6641726,C_course-v1:TsinghuaX+40050455_2X+sp,2017-02-06 11:28:00
548478,U_6641726,C_course-v1:TsinghuaX+20120143X+sp,2017-02-08 15:58:00
548479,U_6641726,C_course-v1:TsinghuaX+40050455X+sp,2017-02-06 13:21:00
548492,U_1469031,C_course-v1:TsinghuaX+30240184_2X+sp,2017-03-06 15:02:00
548493,U_1469031,C_course-v1:TsinghuaX+30240184+sp,2017-03-06 15:02:00
548499,U_6479047,C_course-v1:TsinghuaX+30240184+sp,2017-04-29 22:53:00
548501,U_6479047,C_course-v1:TsinghuaX+30240243X+sp,2017-04-29 22:54:00
548502,U_6479047,C_course-v1:TsinghuaX+00740113_1X+sp,2017-04-29 22:55:00
548584,U_3837637,C_course-v1:TsinghuaX+70167012X+sp,2017-06-05 15:04:00
548594,U_94546,C_course-v1:TsinghuaX+30240243X+sp,2017-04-27 10:42:00
548595,U_94546,C_course-v1:TsinghuaX+30240184_2X+sp,2017-04-27 10:42:00
548603,U_1726277,C_course-v1:TsinghuaX+60240202X+sp,2017-05-22 21:39:00
548604,U_1726277,C_course-v1:WUT+1022817X+sp,2017-04-07 19:54:00
548669,U_7001731,C_course-v1:MITx+6_00_1x+sp,2017-05-01 15:44:00
548679,U_2940802,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-03-13 15:58:00
548682,U_2940802,C_course-v1:TsinghuaX+60240013X+sp,2017-03-01 22:00:00
548683,U_2940802,C_course-v1:TsinghuaX+34100325_X+sp,2017-03-01 22:07:00
548709,U_2470476,C_course-v1:TsinghuaX+20120143X+sp,2017-03-08 12:17:00
548740,U_6620551,C_course-v1:MITx+15_390_2x+sp,2017-02-02 03:22:00
548741,U_6620551,C_course-v1:AdelaideX+Wine101x+sp,2017-02-03 03:02:00
548773,U_89467,C_course-v1:MicrosoftX+Microsoft101+sp,2017-04-19 21:14:00
548847,U_991987,C_course-v1:TsinghuaX+10610224X+sp,2017-06-04 13:31:00
548976,U_6072809,C_course-v1:TsinghuaX+70150023X+sp,2017-03-01 08:33:00
548999,U_7017478,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-05-16 22:50:00
549002,U_5254722,C_course-v1:TsinghuaX+64100033X+SP,2017-01-03 15:24:00
549003,U_5254722,C_course-v1:edX+BlendedX+sp,2017-01-03 22:49:00
549005,U_5254722,C_course-v1:TsinghuaX+TsinghuaMandarin01+sp,2017-01-03 15:24:00
549006,U_5254722,C_course-v1:Tsinghua+20150001+sp,2017-01-03 14:54:00
549008,U_5254722,C_course-v1:UC_BerkeleyX+CS_184_1x+sp,2017-01-03 17:35:00
549032,U_2818126,C_course-v1:MITx+6_00_1x+sp,2017-03-02 22:14:00
549041,U_5203689,C_course-v1:TsinghuaX+20250103X+sp,2017-06-04 13:59:00
549042,U_5203689,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-02-22 21:19:00
549050,U_3724916,C_course-v1:edX+BlendedX+sp,2017-02-14 12:49:00
549085,U_4166507,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-01-15 22:05:00
549094,U_6931142,C_course-v1:TsinghuaX+30240243X+sp,2017-04-09 23:02:00
549095,U_6931142,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-04-09 23:01:00
549100,U_482182,C_course-v1:TsinghuaX+00701032X+sp,2017-03-21 18:28:00
549101,U_6859808,C_course-v1:TsinghuaX+00740123_X+sp,2017-03-28 21:03:00
549102,U_6859808,C_course-v1:TsinghuaX+70120073X+sp,2017-05-04 18:37:00
549103,U_6859808,C_course-v1:TsinghuaX+20120143X+sp,2017-03-28 20:51:00
549104,U_6859808,C_course-v1:TsinghuaX+70150023X+sp,2017-03-20 22:34:00
549116,U_453833,C_course-v1:TsinghuaX+00040132X+sp,2017-01-09 23:36:00
549118,U_453833,C_course-v1:TsinghuaX+00701032X+sp,2017-03-13 19:51:00
549145,U_4443003,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-02-22 08:19:00
549146,U_4443003,C_course-v1:Tsinghua+20150001+sp,2017-02-22 08:22:00
549148,U_4443003,C_course-v1:TsinghuaX+00740123_X+sp,2017-02-22 08:19:00
549179,U_6837283,C_course-v1:TsinghuaX+30140393X+sp,2017-03-15 09:42:00
549266,U_4365107,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-04-27 11:15:00
549267,U_4365107,C_course-v1:TsinghuaX+10430494X_2015_2+sp,2017-04-11 14:20:00
549300,U_3025621,C_course-v1:TsinghuaX+Thesis2016X+sp,2017-05-07 23:35:00
549304,U_3025624,C_course-v1:UQx+Crime101x+sp,2017-03-09 13:52:00
549305,U_3025624,C_course-v1:AdelaideX+Wine101x+sp,2017-03-09 13:56:00
549339,U_6564311,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-01-20 00:50:00
549340,U_6564311,C_course-v1:TsinghuaX+00740123_X+sp,2017-01-16 23:34:00
549347,U_499916,C_course-v1:TsinghuaX+00310222X+sp,2017-04-20 23:38:00
549354,U_499916,C_course-v1:TsinghuaX+30040323X+sp,2017-02-26 02:02:00
549367,U_6076771,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-05-09 21:48:00
549369,U_6076771,C_course-v1:TsinghuaX+00740123_X+sp,2017-03-27 18:51:00
549381,U_3056356,C_course-v1:UST+UST001+sp,2017-05-24 23:34:00
549386,U_5305148,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2017-05-23 23:41:00
549387,U_5305148,C_course-v1:BIT+PHY1701702+sp,2017-05-25 23:13:00
549389,U_7014171,C_course-v1:MITx+6_00_1x+sp,2017-05-30 00:56:00
549391,U_7014171,C_course-v1:TsinghuaX+70120073X+sp,2017-05-06 18:59:00
549395,U_7014171,C_course-v1:TsinghuaX+20120143X+sp,2017-05-06 18:43:00
549396,U_7014171,C_course-v1:JXUST+JXUST2016001+2016_T2,2017-05-30 01:21:00
549404,U_2524915,C_course-v1:TsinghuaX+30240243X+sp,2017-05-25 16:42:00
549416,U_631178,C_course-v1:TsinghuaX+81020142X+sp,2017-05-21 00:32:00
549418,U_631178,C_course-v1:TsinghuaX+20330334X_2015_2+sp,2017-02-24 11:47:00
549422,U_631178,C_course-v1:TsinghuaX+20430064X+sp,2017-02-24 11:47:00
549426,U_6922642,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,2017-04-06 17:06:00
549444,U_474811,C_course-v1:TsinghuaX+30240243X+sp,2017-05-10 16:13:00
549450,U_6305082,C_course-v1:TsinghuaX+30240243X+sp,2017-01-26 17:50:00
549451,U_6305082,C_course-v1:TsinghuaX+30240184_2X+sp,2017-01-06 04:13:00
549477,U_2306782,C_course-v1:TsinghuaX+30260112X+sp,2017-04-13 11:52:00
549478,U_2306782,C_course-v1:TsinghuaX+70120073X+sp,2017-04-13 11:45:00
549518,U_6521008,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,2017-01-03 12:54:00
549519,U_6521008,C_course-v1:TsinghuaX+00310222X+sp,2017-05-07 09:14:00
549540,U_507023,C_course-v1:TsinghuaX+30240243X+sp,2017-03-13 14:10:00
549548,U_6251490,C_course-v1:TsinghuaX+30240184+sp,2017-03-18 21:54:00
549571,U_6952144,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-04-19 12:46:00
549572,U_6952144,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,2017-05-02 19:29:00
549584,U_2602986,C_course-v1:TsinghuaX+00740123_X+sp,2017-01-10 18:21:00
549692,U_2274806,C_course-v1:TsinghuaX+20120143X+sp,2017-04-14 14:08:00
549725,U_6926936,C_course-v1:BIT+PHY1701701+sp,2017-04-08 12:10:00
549726,U_6926936,C_course-v1:TsinghuaX+00740123_X+sp,2017-04-08 12:16:00
549727,U_6926936,C_course-v1:MITx+6_00_1x+sp,2017-04-08 12:14:00
549740,U_6883795,C_course-v1:TsinghuaX+30260112X+sp,2017-03-27 11:04:00
549741,U_6883795,C_course-v1:TsinghuaX+20330334X_2015_2+sp,2017-05-08 14:06:00
549789,U_6920551,C_course-v1:TsinghuaX+TsinghuaMandarin01+sp,2017-04-17 16:06:00
549832,U_4576028,C_course-v1:MITx+6_00_1x+sp,2017-05-12 10:35:00
549872,U_6732750,C_course-v1:TsinghuaX+30240184+sp,2017-03-02 11:32:00
549873,U_6732750,C_course-v1:UST+UST001+sp,2017-03-02 11:32:00
549874,U_6732750,C_course-v1:TsinghuaX+30240243X+sp,2017-03-02 11:33:00
549935,U_300729,C_course-v1:TsinghuaX+34100325_X+sp,2017-05-31 19:18:00
549970,U_4263877,C_course-v1:TsinghuaX+30240184+sp,2017-05-20 11:21:00
549971,U_4263877,C_course-v1:MITx+6_00_1x+sp,2017-05-21 18:52:00
550005,U_6423349,C_course-v1:MITx+6_00_1x+sp,2017-01-01 18:37:00
550006,U_6423349,C_course-v1:BIT+PHY1701702+sp,2017-02-18 17:11:00
550023,U_304483,C_course-v1:TsinghuaX+30240184+sp,2017-05-06 14:03:00
550033,U_2015754,C_course-v1:BIT+PHY1701601+sp,2017-02-25 00:22:00
550048,U_6716036,C_course-v1:TsinghuaX+00740123_X+sp,2017-02-26 22:25:00
550051,U_6716036,C_course-v1:TsinghuaX+30240184_2X+sp,2017-05-09 10:03:00
550052,U_6716036,C_course-v1:TsinghuaX+30240184+sp,2017-05-18 21:04:00
550053,U_6716033,C_course-v1:TsinghuaX+70150023X+sp,2017-02-26 15:35:00
550054,U_6716033,C_course-v1:TsinghuaX+30150153X+sp,2017-05-11 20:06:00
550121,U_6699369,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-03-02 07:49:00
550127,U_6699369,C_course-v1:UST+UST001+sp,2017-03-02 08:41:00
550131,U_7058979,C_course-v1:UQx+Crime101x+sp,2017-05-26 09:05:00
550132,U_7058979,C_course-v1:TsinghuaX+30700313X+sp,2017-06-02 08:47:00
550182,U_6717227,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2017-02-26 20:36:00
550204,U_6664823,C_course-v1:TsinghuaX+80590952X+sp,2017-04-07 12:30:00
550205,U_6664823,C_course-v1:TsinghuaX+64100033X+SP,2017-03-03 21:50:00
550211,U_6860337,C_course-v1:TsinghuaX+30240184+sp,2017-03-21 00:43:00
550215,U_6860337,C_course-v1:TsinghuaX+30240243X+sp,2017-05-14 13:43:00
550216,U_6860337,C_course-v1:TsinghuaX+30240184_2X+sp,2017-03-21 00:43:00
550218,U_6860337,C_course-v1:BJUT+2140074001x+sp,2017-04-04 21:25:00
550222,U_6860337,C_course-v1:TsinghuaX+60240202X+sp,2017-04-04 22:34:00
550245,U_7059908,C_course-v1:TsinghuaX+80000822X+sp,2017-05-26 17:58:00
550255,U_6332501,C_course-v1:TsinghuaX+34100325_X+sp,2017-02-10 10:57:00
550276,U_6887752,C_course-v1:TsinghuaX+20430064X+sp,2017-04-12 06:40:00
550277,U_6887752,C_course-v1:TsinghuaX+10421084X_2015_2+sp,2017-06-03 17:20:00
550278,U_6887752,C_course-v1:TsinghuaX+70612463X+sp,2017-06-03 17:23:00
